interval_from,interval_to,hcho_B0_min,hcho_B0_max,hcho_B0_mean,hcho_B0_stDev,hcho_B0_sampleCount,hcho_B0_noDataCount,shapefile,NUTS_ID,year,month,month_num
2018-08-01,2018-09-01,1.1473720405774657e-05,0.00028297604876570404,0.00014767533508033712,0.00011757678004839374,65536,65200,NUTS_SL_01m_2024.shp,SI03,2018,August,8
2018-09-01,2018-10-01,-0.00047263153828680515,0.0006814042571932077,9.339156601417969e-05,0.00015198308772044718,65536,39184,NUTS_SL_01m_2024.shp,SI03,2018,September,9
2018-10-01,2018-11-01,-0.0003320404211990535,0.0005071419873274863,2.958999265352026e-05,0.0001292860138297541,65536,41914,NUTS_SL_01m_2024.shp,SI03,2018,October,10
2018-12-01,2019-01-01,-0.0003777001693379134,0.0004462309298105538,4.6173604142748876e-05,0.00014908445596553894,65536,46647,NUTS_SL_01m_2024.shp,SI03,2018,December,12
2019-01-01,2019-02-01,2.4716804546187632e-05,2.4716804546187632e-05,2.4716804546187632e-05,0.0,65536,65529,NUTS_SL_01m_2024.shp,SI03,2019,January,1
2019-02-01,2019-03-01,-0.00023122201673686504,0.0005059349932707846,7.852188435700018e-05,0.00012041862684455518,65536,39283,NUTS_SL_01m_2024.shp,SI03,2019,February,2
2019-03-01,2019-04-01,-0.00034798961132764816,0.0005444272537715733,8.203766218617733e-05,0.00014898719267060007,65536,39184,NUTS_SL_01m_2024.shp,SI03,2019,March,3
2019-05-01,2019-06-01,-0.00013864960055798292,0.00015055645781103522,2.1727882318290638e-05,6.91593856949272e-05,65536,63886,NUTS_SL_01m_2024.shp,SI03,2019,May,5
2019-06-01,2019-07-01,-0.000357461569365114,0.00047648063628003,0.00012447925038368662,0.00013723875570245843,65536,39184,NUTS_SL_01m_2024.shp,SI03,2019,June,6
2019-07-01,2019-08-01,-0.0001983911934075877,0.0012040024157613516,0.00013960392844803956,0.00014216707451193849,65536,53142,NUTS_SL_01m_2024.shp,SI03,2019,July,7
2019-08-01,2019-09-01,-0.00018338728114031255,0.0005183472530916333,0.00014449774974044678,0.00011688736154591531,65536,41252,NUTS_SL_01m_2024.shp,SI03,2019,August,8
2019-09-01,2019-10-01,-0.0003356069209985435,0.0004255786188878119,0.00011370998355389453,0.0001470065959882198,65536,46883,NUTS_SL_01m_2024.shp,SI03,2019,September,9
2019-10-01,2019-11-01,-9.507143113296479e-05,0.00010579653462627903,-4.738321703547591e-06,5.201523177415702e-05,65536,65139,NUTS_SL_01m_2024.shp,SI03,2019,October,10
2019-11-01,2019-12-01,-0.00043809431372210383,0.0005800406215712428,6.722722548968835e-05,0.00018648102297186872,65536,48638,NUTS_SL_01m_2024.shp,SI03,2019,November,11
2019-12-01,2020-01-01,-0.0003321630647405982,0.0004482682852540165,5.6724612337840116e-05,0.00013554324947234302,65536,40788,NUTS_SL_01m_2024.shp,SI03,2019,December,12
2020-01-01,2020-02-01,-0.00023137482639867812,0.00039244384970515966,6.856005680246995e-05,0.00014259168289811324,65536,58308,NUTS_SL_01m_2024.shp,SI03,2020,January,1
2020-02-01,2020-03-01,-0.00033925138995982707,0.00040278234519064426,3.280652646151492e-05,0.00013823728196738026,65536,60139,NUTS_SL_01m_2024.shp,SI03,2020,February,2
2020-03-01,2020-04-01,-0.0002111133944708854,0.00023952873016241938,3.3398820944604688e-06,7.962163085428475e-05,65536,50707,NUTS_SL_01m_2024.shp,SI03,2020,March,3
2020-04-01,2020-05-01,-0.0001876625610748306,0.00020787713583558798,1.6328862153028619e-06,0.00010146119482428778,65536,62254,NUTS_SL_01m_2024.shp,SI03,2020,April,4
2020-05-01,2020-06-01,-0.00010592058242764324,0.0001688503398327157,4.327307780142813e-05,6.664229986177722e-05,65536,64388,NUTS_SL_01m_2024.shp,SI03,2020,May,5
2020-06-01,2020-07-01,-0.0003113990242127329,0.00045825535198673606,0.00010241059472351274,0.00011467526315124278,65536,48545,NUTS_SL_01m_2024.shp,SI03,2020,June,6
2020-07-01,2020-08-01,-0.00016055373998824507,0.0007842776249162853,0.00011915435098126771,0.00011962683955487775,65536,53138,NUTS_SL_01m_2024.shp,SI03,2020,July,7
2020-09-01,2020-10-01,-0.00045253560529090464,0.0006795692024752498,9.716118256282402e-05,0.0001830874463183305,65536,45782,NUTS_SL_01m_2024.shp,SI03,2020,September,9
2020-10-01,2020-11-01,-0.0004460486234165728,0.0007594921626150608,7.241149492589169e-05,0.00019026230629067247,65536,39184,NUTS_SL_01m_2024.shp,SI03,2020,October,10
2020-11-01,2020-12-01,-0.00021784016280435026,0.00022495834855362773,5.2968988953890105e-05,0.00010583611877421795,65536,63440,NUTS_SL_01m_2024.shp,SI03,2020,November,11
2020-12-01,2021-01-01,-0.000376703217625618,0.0005258353194221854,8.325015766664832e-05,0.00018727464627731587,65536,60465,NUTS_SL_01m_2024.shp,SI03,2020,December,12
2021-02-01,2021-03-01,-0.00030988422804512084,0.000444215489551425,-1.3857624948805763e-05,0.0001504290301272002,65536,50669,NUTS_SL_01m_2024.shp,SI03,2021,February,2
2021-03-01,2021-04-01,-0.00031709164613857865,0.0006459638825617731,0.00012835369744868403,0.0001521409682946489,65536,39184,NUTS_SL_01m_2024.shp,SI03,2021,March,3
2021-04-01,2021-05-01,-0.00019226739823352545,0.0003912999527528882,2.3056451741159332e-05,9.870385780882828e-05,65536,57831,NUTS_SL_01m_2024.shp,SI03,2021,April,4
2021-05-01,2021-06-01,-0.00012534963025245816,0.000156443624291569,-1.5554115246972242e-06,6.177922257051056e-05,65536,61763,NUTS_SL_01m_2024.shp,SI03,2021,May,5
2021-06-01,2021-07-01,-0.0003057200519833714,0.0006195532041601837,0.00010639065057524753,0.00014458825326421474,65536,42597,NUTS_SL_01m_2024.shp,SI03,2021,June,6
2021-07-01,2021-08-01,-0.00027143105398863554,0.0008202622411772609,0.0001833191368527764,0.0001577485314166414,65536,45672,NUTS_SL_01m_2024.shp,SI03,2021,July,7
2021-08-01,2021-09-01,-0.00030623990460298955,0.0004519945941865444,7.022332786982181e-05,0.00013188524251188377,65536,44949,NUTS_SL_01m_2024.shp,SI03,2021,August,8
2021-09-01,2021-10-01,-0.00012040902220178396,0.0002827748248819262,3.536989603371478e-05,8.304401709930916e-05,65536,62509,NUTS_SL_01m_2024.shp,SI03,2021,September,9
2021-11-01,2021-12-01,-0.00047161339898593724,0.000706176389940083,3.883814972277278e-05,0.00027404616232075846,65536,61493,NUTS_SL_01m_2024.shp,SI03,2021,November,11
2021-12-01,2022-01-01,-0.0005207241629250348,0.0007408665842376649,2.0845303471369824e-05,0.00018054601158841915,65536,43663,NUTS_SL_01m_2024.shp,SI03,2021,December,12
2022-01-01,2022-02-01,-0.00028585747350007296,0.0003036122943740338,6.16727205734576e-05,0.00024093972084078663,65536,65288,NUTS_SL_01m_2024.shp,SI03,2022,January,1
2022-02-01,2022-03-01,-0.0003367094905115664,0.00042214390123263,2.0281794324706082e-05,0.0001272928271637457,65536,55484,NUTS_SL_01m_2024.shp,SI03,2022,February,2
2022-04-01,2022-05-01,-0.0003079109010286629,0.00044561695540323853,6.979666166614876e-05,0.00012881771068266353,65536,39705,NUTS_SL_01m_2024.shp,SI03,2022,April,4
2022-05-01,2022-06-01,-0.0003120861074421555,0.0005561931757256389,6.537626896349586e-05,0.00011263378787599042,65536,49423,NUTS_SL_01m_2024.shp,SI03,2022,May,5
2022-06-01,2022-07-01,-0.00014401579392142594,0.00034601468360051513,9.235804069776195e-05,8.12751976517744e-05,65536,49288,NUTS_SL_01m_2024.shp,SI03,2022,June,6
2022-07-01,2022-08-01,-0.00017986854072660208,0.00030027772299945354,4.5311553564350954e-05,8.821413882393841e-05,65536,52764,NUTS_SL_01m_2024.shp,SI03,2022,July,7
2022-08-01,2022-09-01,-0.00018611007544677705,0.0006235650507733226,0.00016101603484251913,0.00015194778607872112,65536,60236,NUTS_SL_01m_2024.shp,SI03,2022,August,8
2022-09-01,2022-10-01,-0.0002374681062065065,0.0004125599516555667,6.481029576223377e-05,0.0001327797912979032,65536,57982,NUTS_SL_01m_2024.shp,SI03,2022,September,9
2022-10-01,2022-11-01,-0.0004462014767341316,0.0005944620352238417,4.747403799154616e-05,0.000168254913923636,65536,43450,NUTS_SL_01m_2024.shp,SI03,2022,October,10
2022-12-01,2023-01-01,-0.000564084853976965,0.0006251985323615372,3.2397160622708014e-05,0.00019807897289525727,65536,42939,NUTS_SL_01m_2024.shp,SI03,2022,December,12
2023-01-01,2023-02-01,-0.0003797114477492869,0.0003762132255360484,1.677741619984493e-05,0.0001391500992448576,65536,57328,NUTS_SL_01m_2024.shp,SI03,2023,January,1
2023-02-01,2023-03-01,-0.00016594541375525296,0.0002165255427826196,3.99655125945429e-05,9.74290226906809e-05,65536,64999,NUTS_SL_01m_2024.shp,SI03,2023,February,2
2023-03-01,2023-04-01,-0.00025654907221905887,0.00023501126270275563,-4.0101366712124874e-05,0.00015187567268906745,65536,65148,NUTS_SL_01m_2024.shp,SI03,2023,March,3
2023-04-01,2023-05-01,-0.00014557818940375,0.00019801026792265475,1.710483054416628e-05,6.41886276457711e-05,65536,59594,NUTS_SL_01m_2024.shp,SI03,2023,April,4
2023-05-01,2023-06-01,-4.3462758185341954e-05,0.00017416093032807112,4.5158987114394026e-05,4.444267964955845e-05,65536,63050,NUTS_SL_01m_2024.shp,SI03,2023,May,5
2023-06-01,2023-07-01,-0.00024094764376059175,0.0005243039922788739,0.00014260297758537753,0.00013510915041373264,65536,39330,NUTS_SL_01m_2024.shp,SI03,2023,June,6
2023-07-01,2023-08-01,-0.0004123173130210489,0.0005974090308882296,6.018967811631381e-05,0.0001320824422210343,65536,48981,NUTS_SL_01m_2024.shp,SI03,2023,July,7
2023-08-01,2023-09-01,-0.00024399480025749654,0.0004544468247331679,5.1996799568169644e-05,0.00011654802047038054,65536,47011,NUTS_SL_01m_2024.shp,SI03,2023,August,8
2023-09-01,2023-10-01,-0.0003371672355569899,0.000525455572642386,0.00012751709328882337,0.00016647024583405485,65536,60971,NUTS_SL_01m_2024.shp,SI03,2023,September,9
2023-10-01,2023-11-01,-0.00038542388938367367,0.0005422867252491415,4.548771384985179e-05,0.00018073320357776392,65536,55529,NUTS_SL_01m_2024.shp,SI03,2023,October,10
2023-12-01,2024-01-01,-0.00027089816285297275,0.0005230653332546353,0.00010160282616992136,0.00025008207961777276,65536,63974,NUTS_SL_01m_2024.shp,SI03,2023,December,12
2024-01-01,2024-02-01,-0.0005944140139035881,0.0006162170902825892,2.0049828541651707e-05,0.00022596150489290046,65536,53382,NUTS_SL_01m_2024.shp,SI03,2024,January,1
2024-02-01,2024-03-01,-0.0003680406662169844,0.0003433933015912771,5.86820466309297e-05,0.00013627365424935035,65536,63145,NUTS_SL_01m_2024.shp,SI03,2024,February,2
2024-03-01,2024-04-01,-0.0002982146106660366,0.00028199885855428874,-1.8164656495008323e-06,0.00011318854947061366,65536,63654,NUTS_SL_01m_2024.shp,SI03,2024,March,3
2024-04-01,2024-05-01,-0.0004504317475948483,0.0005688544479198754,8.466553115796309e-05,0.0001464735990869504,65536,39184,NUTS_SL_01m_2024.shp,SI03,2024,April,4
2024-05-01,2024-06-01,-0.0002658585144672543,0.0006942590698599815,6.827080677879737e-05,0.00011600135398380279,65536,58657,NUTS_SL_01m_2024.shp,SI03,2024,May,5
2024-06-01,2024-07-01,-0.00023293525737244636,0.00042488682083785534,0.00012171742300681115,0.00011431326761547203,65536,44559,NUTS_SL_01m_2024.shp,SI03,2024,June,6
2024-07-01,2024-08-01,-0.0003031336236745119,0.0005693003186024725,0.00010439434784542829,0.0001316481373174365,65536,39184,NUTS_SL_01m_2024.shp,SI03,2024,July,7
2024-08-01,2024-09-01,-0.00023530474572908133,0.0006752462941221893,0.0001664371333398959,0.00014914000558148016,65536,39360,NUTS_SL_01m_2024.shp,SI03,2024,August,8
2024-09-01,2024-10-01,-0.000791431637480855,0.0005592714878730476,5.9266521861355946e-05,0.00018420053565876626,65536,39344,NUTS_SL_01m_2024.shp,SI03,2024,September,9
2024-10-01,2024-11-01,-0.0005540477577596903,0.0005456735379993916,7.26043144543237e-05,0.0001828497329811187,65536,44524,NUTS_SL_01m_2024.shp,SI03,2024,October,10
2024-11-01,2024-12-01,-0.0004545924311969429,0.0010147414868697524,0.00011788868838270515,0.0002622942909069356,65536,45056,NUTS_SL_01m_2024.shp,SI03,2024,November,11
2024-12-01,2025-01-01,-0.00046704753185622394,0.0008133951341733336,0.00011772656315626625,0.00023396809263034153,65536,54061,NUTS_SL_01m_2024.shp,SI03,2024,December,12
2018-04-01,2018-05-01,0.00018733134493231773,0.0009271454182453454,0.0006170415474920163,0.00015580611683094583,65536,37419,NUTS_SL_01m_2024.shp,SI031,2018,April,4
2018-05-01,2018-06-01,-8.269510726677254e-05,0.00046956288861110806,0.00011772660254111358,8.43250385194017e-05,65536,33747,NUTS_SL_01m_2024.shp,SI031,2018,May,5
2018-06-01,2018-07-01,-3.355083390488289e-05,0.000361709448043257,0.00015743881466671238,9.407119687707602e-05,65536,43305,NUTS_SL_01m_2024.shp,SI031,2018,June,6
2018-07-01,2018-08-01,2.2394428015104495e-05,0.0003843159938696772,0.00015614436604094822,8.68808668496969e-05,65536,33747,NUTS_SL_01m_2024.shp,SI031,2018,July,7
2018-08-01,2018-09-01,-0.00019643940322566777,0.00040577436448074877,0.00016142995832998404,0.00010918409669112011,65536,39068,NUTS_SL_01m_2024.shp,SI031,2018,August,8
2018-09-01,2018-10-01,-0.00027065869653597474,0.000481574097648263,9.355845287080752e-05,0.0001377721541508109,65536,33747,NUTS_SL_01m_2024.shp,SI031,2018,September,9
2018-10-01,2018-11-01,-0.0003286949940957129,0.00041062902892008424,3.6237477222601584e-05,0.00012669933397714816,65536,33747,NUTS_SL_01m_2024.shp,SI031,2018,October,10
2018-12-01,2019-01-01,-0.0003771646006498486,0.00042105064494535327,7.365078173818322e-05,0.00019297448944677976,65536,43877,NUTS_SL_01m_2024.shp,SI031,2018,December,12
2019-02-01,2019-03-01,-0.00017798082262743264,0.00040443817852064967,8.994475412533625e-05,0.0001202127816845351,65536,33747,NUTS_SL_01m_2024.shp,SI031,2019,February,2
2019-03-01,2019-04-01,-0.0002253890415886417,0.0005444272537715733,0.00010849252712502381,0.00015960226594329398,65536,33747,NUTS_SL_01m_2024.shp,SI031,2019,March,3
2019-05-01,2019-06-01,-5.471503027365543e-05,0.00015055645781103522,4.439606150511792e-05,5.5688557862035625e-05,65536,56502,NUTS_SL_01m_2024.shp,SI031,2019,May,5
2019-06-01,2019-07-01,-0.0001897025213111192,0.0003833375230897218,0.00010314716689331814,0.00011677751453724973,65536,33747,NUTS_SL_01m_2024.shp,SI031,2019,June,6
2019-07-01,2019-08-01,-0.0001983911934075877,0.0004193214699625969,0.0001650489820075926,9.939582459702893e-05,65536,33747,NUTS_SL_01m_2024.shp,SI031,2019,July,7
2019-08-01,2019-09-01,-6.805689918110147e-05,0.0004911523428745568,0.0001498279497544199,0.00012175231747296724,65536,33747,NUTS_SL_01m_2024.shp,SI031,2019,August,8
2019-09-01,2019-10-01,-0.0001986486604437232,0.0004255786188878119,9.234561702885757e-05,0.0001290260161117054,65536,34831,NUTS_SL_01m_2024.shp,SI031,2019,September,9
2019-11-01,2019-12-01,-0.0004043324734084308,0.0005800406215712428,3.59175052767986e-05,0.00019240649111874837,65536,34211,NUTS_SL_01m_2024.shp,SI031,2019,November,11
2019-12-01,2020-01-01,-0.0003321630647405982,0.0004482682852540165,8.328659079171763e-05,0.00016090997621394124,65536,33747,NUTS_SL_01m_2024.shp,SI031,2019,December,12
2020-02-01,2020-03-01,-0.00033925138995982707,0.00031265991856344044,5.276138699721148e-05,0.00014406216468009977,65536,49902,NUTS_SL_01m_2024.shp,SI031,2020,February,2
2020-03-01,2020-04-01,-0.00011729345715139061,0.00021880892745684832,2.174903868387191e-05,6.985173164480852e-05,65536,33747,NUTS_SL_01m_2024.shp,SI031,2020,March,3
2020-04-01,2020-05-01,-0.0001837512681959197,0.00038732317625544965,5.588273463880726e-05,0.00011226472714251128,65536,33747,NUTS_SL_01m_2024.shp,SI031,2020,April,4
2020-06-01,2020-07-01,-4.1823612264124677e-05,0.0003217996854800731,9.191181604460695e-05,6.93476856789648e-05,65536,55431,NUTS_SL_01m_2024.shp,SI031,2020,June,6
2020-07-01,2020-08-01,-0.00012152112321928144,0.0003628389968071133,0.0001202462955772414,9.539180271875144e-05,65536,33747,NUTS_SL_01m_2024.shp,SI031,2020,July,7
2020-09-01,2020-10-01,-0.00045253560529090464,0.0005018654046580195,8.690226034599108e-05,0.00015951801449200678,65536,36417,NUTS_SL_01m_2024.shp,SI031,2020,September,9
2020-10-01,2020-11-01,-0.0003483862092252821,0.00046288646990433335,2.1641278468562955e-05,0.00015284483702370424,65536,33747,NUTS_SL_01m_2024.shp,SI031,2020,October,10
2020-12-01,2021-01-01,-0.000372138136299327,0.0004563026304822415,0.00012144909028187386,0.00021027407772712363,65536,54553,NUTS_SL_01m_2024.shp,SI031,2020,December,12
2021-02-01,2021-03-01,-0.0003240937367081642,0.0004796364810317755,6.820390685800806e-05,0.0001726747815111869,65536,33747,NUTS_SL_01m_2024.shp,SI031,2021,February,2
2021-03-01,2021-04-01,-0.0002767077530734241,0.0004009963304270059,0.00011114114817977892,0.00012731855573639998,65536,33747,NUTS_SL_01m_2024.shp,SI031,2021,March,3
2021-04-01,2021-05-01,-0.00016599400260020047,0.00020222827151883394,1.8535941073934055e-05,8.219797562096002e-05,65536,48396,NUTS_SL_01m_2024.shp,SI031,2021,April,4
2021-05-01,2021-06-01,-9.48059605434537e-05,0.00012981767940800637,-1.8782441298100665e-06,8.603842578599455e-05,65536,64135,NUTS_SL_01m_2024.shp,SI031,2021,May,5
2021-06-01,2021-07-01,-0.00020368142577353865,0.0006195532041601837,0.000142141109984832,0.00012637634406000123,65536,37670,NUTS_SL_01m_2024.shp,SI031,2021,June,6
2021-08-01,2021-09-01,-0.00020318517636042088,0.0003641037328634411,6.349440155362084e-05,0.00011605322519086819,65536,33747,NUTS_SL_01m_2024.shp,SI031,2021,August,8
2021-09-01,2021-10-01,-0.00012040902220178396,0.0002827748248819262,4.4896628769760086e-05,0.00011728016453786931,65536,54981,NUTS_SL_01m_2024.shp,SI031,2021,September,9
2021-10-01,2021-11-01,-0.0002775116590783,0.0005330165149644017,0.00013542733041909581,0.00016312762114703967,65536,40360,NUTS_SL_01m_2024.shp,SI031,2021,October,10
2021-12-01,2022-01-01,-0.0003211345465388149,0.00040416500996798277,1.2041615736152768e-05,0.00016666941668124532,65536,33747,NUTS_SL_01m_2024.shp,SI031,2021,December,12
2022-02-01,2022-03-01,-0.00017281049804296345,0.00029152256320230663,1.687502208391799e-05,0.00010315840873010452,65536,61449,NUTS_SL_01m_2024.shp,SI031,2022,February,2
2022-04-01,2022-05-01,-0.0003079109010286629,0.0003968706587329507,6.453907537839909e-05,0.00014233811383743345,65536,35366,NUTS_SL_01m_2024.shp,SI031,2022,April,4
2022-05-01,2022-06-01,-0.0001382524787914008,0.00036092157824896276,7.096603854256637e-05,0.00010147092280797502,65536,43249,NUTS_SL_01m_2024.shp,SI031,2022,May,5
2022-06-01,2022-07-01,-8.575592073611915e-05,0.00034601468360051513,0.00013792871489892678,9.049515630767913e-05,65536,33747,NUTS_SL_01m_2024.shp,SI031,2022,June,6
2022-07-01,2022-08-01,-0.00016308385238517076,0.00021617549646180123,3.562632500851444e-05,9.23074313419498e-05,65536,33747,NUTS_SL_01m_2024.shp,SI031,2022,July,7
2022-08-01,2022-09-01,-0.00018611007544677705,0.0005130022764205933,0.00014845980310896942,0.00014894602174842945,65536,33747,NUTS_SL_01m_2024.shp,SI031,2022,August,8
2022-09-01,2022-10-01,-0.0002374681062065065,0.0003421001310925931,6.073420869955933e-05,0.00012199330397062669,65536,50945,NUTS_SL_01m_2024.shp,SI031,2022,September,9
2022-10-01,2022-11-01,1.5074141629156657e-05,4.48166138085071e-05,4.206689027758591e-05,5.4067253545551705e-06,65536,64445,NUTS_SL_01m_2024.shp,SI031,2022,October,10
2022-12-01,2023-01-01,-0.0004793090047314763,0.0005834607873111963,6.08918186354327e-06,0.00019653609587453298,65536,39086,NUTS_SL_01m_2024.shp,SI031,2022,December,12
2023-01-01,2023-02-01,-0.0003797114477492869,0.0003762132255360484,1.432543099412522e-05,0.00015043930395059897,65536,35524,NUTS_SL_01m_2024.shp,SI031,2023,January,1
2023-02-01,2023-03-01,-0.00016594541375525296,7.550667942268774e-05,-1.1871675522217118e-05,8.896453846486613e-05,65536,62880,NUTS_SL_01m_2024.shp,SI031,2023,February,2
2023-03-01,2023-04-01,-0.00025654907221905887,0.00023501126270275563,-4.134014330536271e-05,0.00015084430240169862,65536,61345,NUTS_SL_01m_2024.shp,SI031,2023,March,3
2023-04-01,2023-05-01,-7.877530151745304e-05,0.00010733401722973213,2.4350414648549853e-05,4.5640406288941994e-05,65536,55681,NUTS_SL_01m_2024.shp,SI031,2023,April,4
2023-05-01,2023-06-01,-4.3462758185341954e-05,0.00017416093032807112,5.003231208546518e-05,4.930762042110003e-05,65536,47168,NUTS_SL_01m_2024.shp,SI031,2023,May,5
2023-06-01,2023-07-01,-0.00019117323972750455,0.0004862700297962874,0.00013681407177792106,0.00013676829076107145,65536,33747,NUTS_SL_01m_2024.shp,SI031,2023,June,6
2023-07-01,2023-08-01,-0.00022553966846317053,0.0003675893531180918,4.0913073463986724e-05,0.00011376266394691053,65536,33747,NUTS_SL_01m_2024.shp,SI031,2023,July,7
2023-08-01,2023-09-01,-0.00014668997027911246,0.00036957068368792534,5.458976040427651e-05,0.0001065144304070578,65536,33747,NUTS_SL_01m_2024.shp,SI031,2023,August,8
2023-12-01,2024-01-01,-0.0002446046855766326,0.00043064088094979525,0.00022784147149650336,0.0002040263534570805,65536,60806,NUTS_SL_01m_2024.shp,SI031,2023,December,12
2024-01-01,2024-02-01,-0.00047272889059968293,0.0006042350432835519,4.308956713330354e-05,0.0002480007383572667,65536,33747,NUTS_SL_01m_2024.shp,SI031,2024,January,1
2024-02-01,2024-03-01,-0.0003680406662169844,0.0001945605326909572,9.74132354346472e-06,0.00014206589924123145,65536,55733,NUTS_SL_01m_2024.shp,SI031,2024,February,2
2024-03-01,2024-04-01,-0.0002982146106660366,0.00028199885855428874,-6.8210073658614375e-06,0.00011830689374651925,65536,51607,NUTS_SL_01m_2024.shp,SI031,2024,March,3
2024-04-01,2024-05-01,-0.0002684488135855645,0.00043027798528783023,9.648244679565503e-05,0.00014275410414998365,65536,33747,NUTS_SL_01m_2024.shp,SI031,2024,April,4
2024-06-01,2024-07-01,-8.545264427084476e-05,0.0003365839074831456,0.0001396504515112585,0.00010540378307740414,65536,33747,NUTS_SL_01m_2024.shp,SI031,2024,June,6
2024-07-01,2024-08-01,-0.0003031336236745119,0.00032136935624293983,7.126559198022077e-05,0.00012587337682139172,65536,33747,NUTS_SL_01m_2024.shp,SI031,2024,July,7
2024-08-01,2024-09-01,-0.0001782375038601458,0.00045401291572488844,0.00020067285008737757,0.00012596866825765208,65536,33750,NUTS_SL_01m_2024.shp,SI031,2024,August,8
2024-09-01,2024-10-01,-0.00033165758941322565,0.0005173434619791806,9.673216795146802e-05,0.00014650719415601682,65536,34409,NUTS_SL_01m_2024.shp,SI031,2024,September,9
2024-10-01,2024-11-01,-9.089250670513138e-05,0.00023585338203702122,4.012400373652233e-05,6.037793680308154e-05,65536,63818,NUTS_SL_01m_2024.shp,SI031,2024,October,10
2024-11-01,2024-12-01,-0.00035141274565830827,0.0010147414868697524,0.00012316625412376426,0.0002663837835616888,65536,35788,NUTS_SL_01m_2024.shp,SI031,2024,November,11
2024-12-01,2025-01-01,-0.0003690743469633162,0.000624682754278183,0.00013985002337524487,0.00021601925078056766,65536,62708,NUTS_SL_01m_2024.shp,SI031,2024,December,12
2018-04-01,2018-05-01,9.745383431436494e-05,0.0009140212787315249,0.0005044003043904833,0.0002154231166563377,65536,33764,NUTS_SL_01m_2024.shp,SI032,2018,April,4
2018-05-01,2018-06-01,-6.978333840379491e-05,0.0008560881833545864,0.00011071417797593078,0.00011946906574284983,65536,32740,NUTS_SL_01m_2024.shp,SI032,2018,May,5
2018-06-01,2018-07-01,-6.73819231451489e-05,0.00028041208861395717,6.639539791008198e-05,9.640714521184494e-05,65536,53215,NUTS_SL_01m_2024.shp,SI032,2018,June,6
2018-07-01,2018-08-01,-3.153513171127997e-05,0.0003268849977757782,0.00013024990236884106,8.173662722084516e-05,65536,27923,NUTS_SL_01m_2024.shp,SI032,2018,July,7
2018-09-01,2018-10-01,-0.00016500067431479692,0.0004259762354195118,8.30041227691405e-05,0.00011642854019668567,65536,27923,NUTS_SL_01m_2024.shp,SI032,2018,September,9
2018-10-01,2018-11-01,-0.0001609653845662251,0.0005071419873274863,6.775278572334308e-05,0.00013716151573637275,65536,27923,NUTS_SL_01m_2024.shp,SI032,2018,October,10
2018-12-01,2019-01-01,-0.0003777001693379134,0.0004462309298105538,4.042214639277443e-05,0.00016289083844034223,65536,34392,NUTS_SL_01m_2024.shp,SI032,2018,December,12
2019-02-01,2019-03-01,-0.00018497231940273196,0.0005059349932707846,7.849679088025026e-05,0.00012372600817184303,65536,27923,NUTS_SL_01m_2024.shp,SI032,2019,February,2
2019-03-01,2019-04-01,-0.00027522112941369414,0.0003551229019649327,8.479286966679618e-05,0.00014205645728719473,65536,27923,NUTS_SL_01m_2024.shp,SI032,2019,March,3
2019-05-01,2019-06-01,1.1206073395442218e-05,0.00015055645781103522,6.44794715441188e-05,6.197312864035088e-05,65536,62948,NUTS_SL_01m_2024.shp,SI032,2019,May,5
2019-06-01,2019-07-01,-0.00012839189730584621,0.0003799936093855649,0.00012781626634257917,0.00013093426689193363,65536,27923,NUTS_SL_01m_2024.shp,SI032,2019,June,6
2019-07-01,2019-08-01,-0.00012573083222378045,0.0012040024157613516,0.000155391393257661,0.00017823704620605066,65536,38030,NUTS_SL_01m_2024.shp,SI032,2019,July,7
2019-08-01,2019-09-01,-0.00015232095029205084,0.00047823713975958526,0.0001508613880975871,0.00011849598770862167,65536,27997,NUTS_SL_01m_2024.shp,SI032,2019,August,8
2019-09-01,2019-10-01,-0.00032008258858695626,0.00034060660982504487,0.00013308956383640966,0.00013706641386615598,65536,27923,NUTS_SL_01m_2024.shp,SI032,2019,September,9
2019-11-01,2019-12-01,-0.0003949961392208934,0.0005800406215712428,0.00010143176425980433,0.00018580595402710866,65536,28091,NUTS_SL_01m_2024.shp,SI032,2019,November,11
2019-12-01,2020-01-01,-0.00026843423256650567,0.00036401208490133286,2.6817479535304417e-05,0.00014126412311378126,65536,27923,NUTS_SL_01m_2024.shp,SI032,2019,December,12
2020-02-01,2020-03-01,-0.00022685472504235804,0.0003093282866757363,1.2312437105459853e-06,0.00015462690853422872,65536,60322,NUTS_SL_01m_2024.shp,SI032,2020,February,2
2020-03-01,2020-04-01,-0.0001261825964320451,0.00021880892745684832,2.1891717631979707e-05,7.43413157533683e-05,65536,37715,NUTS_SL_01m_2024.shp,SI032,2020,March,3
2020-04-01,2020-05-01,-0.00032057505450211465,0.00025136771728284657,4.3055156466219904e-05,0.00011743887441204383,65536,31175,NUTS_SL_01m_2024.shp,SI032,2020,April,4
2020-06-01,2020-07-01,-0.00016260876145679504,0.0004209779726807028,0.00010565053754076588,0.00010888529127731577,65536,46505,NUTS_SL_01m_2024.shp,SI032,2020,June,6
2020-07-01,2020-08-01,-7.771018135827035e-05,0.0003150294360239059,0.00012371404983351972,9.800255897066092e-05,65536,47235,NUTS_SL_01m_2024.shp,SI032,2020,July,7
2020-09-01,2020-10-01,-0.00045253560529090464,0.0005763054359704256,8.507174907966211e-05,0.00018864509126656807,65536,55044,NUTS_SL_01m_2024.shp,SI032,2020,September,9
