interval_from,interval_to,so2_B0_min,so2_B0_max,so2_B0_mean,so2_B0_stDev,so2_B0_sampleCount,so2_B0_noDataCount,shapefile,NUTS_ID,year,month,month_num
2020-02-01,2020-03-01,-0.0014049840392544866,0.004656707867980003,0.0002621241719857246,0.0010262585188023034,65536,59749,NUTS_SL_01m_2024.shp,SI03,2020,February,2
2020-03-01,2020-04-01,-0.0011969764018431306,0.001862665289081633,7.240148469125543e-05,0.00046901617559433063,65536,46882,NUTS_SL_01m_2024.shp,SI03,2020,March,3
2020-04-01,2020-05-01,-0.0011923057027161121,0.005821602884680033,0.0003784195739350502,0.0011098227659282762,65536,60828,NUTS_SL_01m_2024.shp,SI03,2020,April,4
2020-05-01,2020-06-01,-0.00031916791340336204,0.0006485689664259553,0.00011055867552218861,0.0002467348604576206,65536,63311,NUTS_SL_01m_2024.shp,SI03,2020,May,5
2020-06-01,2020-07-01,-0.0012921754969283938,0.0014698294689878821,0.0001285135266833553,0.000429306886346156,65536,47180,NUTS_SL_01m_2024.shp,SI03,2020,June,6
2020-07-01,2020-08-01,-0.0008532752399332821,0.0009395339293405414,-1.8323311590882643e-05,0.00033711813823551285,65536,52295,NUTS_SL_01m_2024.shp,SI03,2020,July,7
2020-09-01,2020-10-01,-0.0014523513382300735,0.002166421851143241,0.00021342893993930238,0.0006598782110766589,65536,45055,NUTS_SL_01m_2024.shp,SI03,2020,September,9
2020-10-01,2020-11-01,-0.0014566151658073068,0.008506551384925842,0.0009767665835597116,0.0016454574740390655,65536,46017,NUTS_SL_01m_2024.shp,SI03,2020,October,10
2020-11-01,2020-12-01,-0.0013564818073064089,0.004387113265693188,0.0016819739828683642,0.0017523900930929153,65536,63641,NUTS_SL_01m_2024.shp,SI03,2020,November,11
2020-12-01,2021-01-01,-0.0014568575425073504,0.005501762963831425,0.0005817892686784702,0.0014392277271370764,65536,60282,NUTS_SL_01m_2024.shp,SI03,2020,December,12
2021-02-01,2021-03-01,-0.0014756536111235619,0.0068730553612113,0.001437837293197188,0.001965638764698647,65536,53560,NUTS_SL_01m_2024.shp,SI03,2021,February,2
2021-03-01,2021-04-01,-0.0014803558588027954,0.002631325740367174,0.00031420937608135977,0.0007681940745229991,65536,39573,NUTS_SL_01m_2024.shp,SI03,2021,March,3
2021-04-01,2021-05-01,-0.0014242929173633456,0.001470280229113996,-3.745745942820447e-06,0.00037478878330247516,65536,56474,NUTS_SL_01m_2024.shp,SI03,2021,April,4
2021-05-01,2021-06-01,-0.0007880161865614355,0.0006548200617544353,4.39700154305372e-05,0.00019896685982342,65536,60364,NUTS_SL_01m_2024.shp,SI03,2021,May,5
2021-06-01,2021-07-01,-0.0012686121044680476,0.0012509769294410944,-3.586029263473079e-05,0.000410401638031676,65536,41334,NUTS_SL_01m_2024.shp,SI03,2021,June,6
2021-07-01,2021-08-01,-0.0013328877976164222,0.0014596679247915745,-6.543181909356381e-05,0.0004485153262010552,65536,45242,NUTS_SL_01m_2024.shp,SI03,2021,July,7
2021-08-01,2021-09-01,-0.0012943670153617859,0.0015525911003351212,-5.0951754263488616e-05,0.0004867022516699837,65536,43818,NUTS_SL_01m_2024.shp,SI03,2021,August,8
2021-09-01,2021-10-01,-0.0006245856638997793,0.00226825219579041,0.0003515034181573409,0.0007513287856833596,65536,62384,NUTS_SL_01m_2024.shp,SI03,2021,September,9
2021-11-01,2021-12-01,-0.0014813727466389537,0.008867154829204082,0.001928333527838602,0.0023321884249567666,65536,63032,NUTS_SL_01m_2024.shp,SI03,2021,November,11
2021-12-01,2022-01-01,-0.0014336251188069582,0.011879823170602322,0.001980602781368412,0.002931964967594094,65536,57806,NUTS_SL_01m_2024.shp,SI03,2021,December,12
2022-02-01,2022-03-01,-0.0014874214539304376,0.002707471139729023,0.0001345024629810425,0.0007666501926021883,65536,53947,NUTS_SL_01m_2024.shp,SI03,2022,February,2
2022-04-01,2022-05-01,-0.00135739182587713,0.0016394368140026927,-5.016132772281875e-05,0.0005383881654951828,65536,39460,NUTS_SL_01m_2024.shp,SI03,2022,April,4
2022-05-01,2022-06-01,-0.0014583808369934559,0.0012788537424057722,-1.2406234363671081e-05,0.00034227620176271794,65536,46901,NUTS_SL_01m_2024.shp,SI03,2022,May,5
2022-06-01,2022-07-01,-0.0007538663921877742,0.0012608057586476207,-8.83338433198132e-07,0.0002393287122249248,65536,47327,NUTS_SL_01m_2024.shp,SI03,2022,June,6
2022-07-01,2022-08-01,-0.001077155233360827,0.0009913246612995863,4.985341447604239e-05,0.0004213350539504865,65536,50766,NUTS_SL_01m_2024.shp,SI03,2022,July,7
2022-08-01,2022-09-01,-0.0014312448911368847,0.001345720374956727,-4.252645415940248e-06,0.0005647768506632748,65536,60003,NUTS_SL_01m_2024.shp,SI03,2022,August,8
2022-09-01,2022-10-01,-0.0014624901814386249,0.002247313968837261,7.521781282711434e-05,0.0007171509699368479,65536,57667,NUTS_SL_01m_2024.shp,SI03,2022,September,9
2022-10-01,2022-11-01,-0.0014802252408117056,0.006954988930374384,0.001054992694830295,0.0015665533161667048,65536,47195,NUTS_SL_01m_2024.shp,SI03,2022,October,10
2022-12-01,2023-01-01,-0.0014693110715597868,0.013068943284451962,0.003075631743181268,0.003242016973634729,65536,51336,NUTS_SL_01m_2024.shp,SI03,2022,December,12
2023-01-01,2023-02-01,-0.0014916303334757686,0.004495163448154926,0.0004240678655539675,0.0011345988417393229,65536,44112,NUTS_SL_01m_2024.shp,SI03,2023,January,1
2023-03-01,2023-04-01,-0.001144992420449853,0.0011928485473617911,0.00014030821631367998,0.0006688958673930288,65536,64951,NUTS_SL_01m_2024.shp,SI03,2023,March,3
2023-04-01,2023-05-01,-0.0004655070079024881,0.0007192858611233532,4.696129392295735e-05,0.0001981573955727807,65536,56839,NUTS_SL_01m_2024.shp,SI03,2023,April,4
2023-05-01,2023-06-01,-0.0006954361451789737,0.0005840911762788892,-3.27038180233095e-05,0.0002618431277321118,65536,62097,NUTS_SL_01m_2024.shp,SI03,2023,May,5
2023-06-01,2023-07-01,-0.0014596243854612112,0.00133585836738348,-8.446481017486613e-05,0.00045033567875252424,65536,39214,NUTS_SL_01m_2024.shp,SI03,2023,June,6
2023-07-01,2023-08-01,-0.0014455188065767288,0.001871107262559235,0.00011192541829836426,0.000475328412373153,65536,47576,NUTS_SL_01m_2024.shp,SI03,2023,July,7
2023-08-01,2023-09-01,-0.0011865696869790554,0.001009609317407012,-4.333820572850394e-05,0.00040163037290874635,65536,46148,NUTS_SL_01m_2024.shp,SI03,2023,August,8
2023-09-01,2023-10-01,-0.0014495537616312504,0.006268225610256195,0.0005862889716562998,0.0018476230393204454,65536,60984,NUTS_SL_01m_2024.shp,SI03,2023,September,9
2023-10-01,2023-11-01,-0.0014927053125575185,0.005153514910489321,0.0002579957366940816,0.0010618582687705739,65536,55431,NUTS_SL_01m_2024.shp,SI03,2023,October,10
2024-02-01,2024-03-01,-0.0012632579309865832,0.007911873050034046,0.0016973669404177706,0.0020170026182532827,65536,63262,NUTS_SL_01m_2024.shp,SI03,2024,February,2
2024-03-01,2024-04-01,-0.0010508025297895074,0.0028276771772652864,0.00021707842598511933,0.0009472162758582084,65536,63559,NUTS_SL_01m_2024.shp,SI03,2024,March,3
2024-04-01,2024-05-01,-0.0013347254134714603,0.0025010386016219854,0.00021039973510907884,0.0006665547216667963,65536,39402,NUTS_SL_01m_2024.shp,SI03,2024,April,4
2024-05-01,2024-06-01,-0.0011458193184807897,0.0013753927778452635,-9.32936136461793e-06,0.00035429182411206707,65536,57513,NUTS_SL_01m_2024.shp,SI03,2024,May,5
2024-06-01,2024-07-01,-0.001220067497342825,0.0014193422393873334,2.3676751467046574e-05,0.0004612654493490274,65536,43988,NUTS_SL_01m_2024.shp,SI03,2024,June,6
2024-07-01,2024-08-01,-0.00146850838791579,0.0016666592564433813,-0.00012832096526909704,0.0006466740182522338,65536,39870,NUTS_SL_01m_2024.shp,SI03,2024,July,7
2024-08-01,2024-09-01,-0.0014588858466595411,0.002552448073402047,0.00014005585164480276,0.0007230028249243945,65536,39818,NUTS_SL_01m_2024.shp,SI03,2024,August,8
2024-09-01,2024-10-01,-0.0014812398003414273,0.003680405905470252,0.0006005584672621376,0.0010478542849983211,65536,41450,NUTS_SL_01m_2024.shp,SI03,2024,September,9
2024-10-01,2024-11-01,-0.0014807742554694414,0.0054438114166259766,0.0006094278719932019,0.0013862232492246815,65536,48331,NUTS_SL_01m_2024.shp,SI03,2024,October,10
2018-04-01,2018-05-01,-0.0008962173014879227,0.0008786745020188391,0.00014545489267624428,0.00040244830361694145,65536,37378,NUTS_SL_01m_2024.shp,SI031,2018,April,4
2018-05-01,2018-06-01,-0.0005159357096999884,0.0004824305942747742,3.3447348713547635e-05,0.00022436189043641727,65536,33747,NUTS_SL_01m_2024.shp,SI031,2018,May,5
2018-06-01,2018-07-01,-0.0009199264459311962,0.0006241544615477324,-3.5717824240898906e-05,0.00036078625617057454,65536,42393,NUTS_SL_01m_2024.shp,SI031,2018,June,6
2018-07-01,2018-08-01,-0.00024367126752622426,0.0005394284962676466,2.170526134176623e-05,0.00015024799358540403,65536,33747,NUTS_SL_01m_2024.shp,SI031,2018,July,7
2018-08-01,2018-09-01,-0.0014791839057579637,0.000980621320195496,-0.00021341566376417768,0.0006178988991249648,65536,37281,NUTS_SL_01m_2024.shp,SI031,2018,August,8
2018-09-01,2018-10-01,-0.0013689158950001001,0.001525379135273397,3.8307436285170796e-05,0.000717342515986378,65536,34042,NUTS_SL_01m_2024.shp,SI031,2018,September,9
2018-10-01,2018-11-01,-0.00128520920407027,0.00288333254866302,0.00010532744075454414,0.0008278820258120473,65536,35048,NUTS_SL_01m_2024.shp,SI031,2018,October,10
2018-12-01,2019-01-01,-0.0012774247443303466,0.00559632945805788,0.0019059639240122713,0.002104190659261068,65536,48728,NUTS_SL_01m_2024.shp,SI031,2018,December,12
2019-02-01,2019-03-01,-0.0013905353844165802,0.0026516756042838097,0.00043621986270345984,0.001034964285620887,65536,37861,NUTS_SL_01m_2024.shp,SI031,2019,February,2
2019-03-01,2019-04-01,-0.0014569576596841216,0.0021827034652233124,0.00015018123321342943,0.0008483968746770002,65536,35198,NUTS_SL_01m_2024.shp,SI031,2019,March,3
2019-05-01,2019-06-01,-0.0002755984605755657,0.0005608195788227022,0.00011918266665177713,0.0002224539188507081,65536,50436,NUTS_SL_01m_2024.shp,SI031,2019,May,5
2019-06-01,2019-07-01,-0.0012737215729430318,0.0009900534059852362,-5.321991323906891e-05,0.0005519882092884153,65536,34380,NUTS_SL_01m_2024.shp,SI031,2019,June,6
2019-07-01,2019-08-01,-0.000415204354794696,0.0010679649421945214,0.00024295525318450702,0.00033370185453896075,65536,33747,NUTS_SL_01m_2024.shp,SI031,2019,July,7
2019-08-01,2019-09-01,-0.0008905077120289207,0.0006867620977573097,2.644238866965351e-05,0.00031332838808312047,65536,33747,NUTS_SL_01m_2024.shp,SI031,2019,August,8
2019-09-01,2019-10-01,-0.0014211268862709403,0.0023743186611682177,0.0001250347097389553,0.0009996541619120267,65536,41557,NUTS_SL_01m_2024.shp,SI031,2019,September,9
2019-11-01,2019-12-01,-0.0014520263066515326,0.004866172093898058,0.0007470121927883283,0.0013907027354953267,65536,42819,NUTS_SL_01m_2024.shp,SI031,2019,November,11
2020-02-01,2020-03-01,-0.0013802285538986325,0.003774296957999468,0.00046970484091674806,0.001154012720283473,65536,51256,NUTS_SL_01m_2024.shp,SI031,2020,February,2
2020-03-01,2020-04-01,-0.0009634228772483766,0.0010316953994333744,7.659639371147194e-05,0.0005233435753980463,65536,33747,NUTS_SL_01m_2024.shp,SI031,2020,March,3
2020-04-01,2020-05-01,-0.001114950980991125,0.0008979563135653734,2.771081208086018e-05,0.0004090644765934237,65536,33747,NUTS_SL_01m_2024.shp,SI031,2020,April,4
2020-06-01,2020-07-01,-0.0009317469084635377,0.001049456070177257,-2.6381005110734217e-06,0.0003739435435335123,65536,52179,NUTS_SL_01m_2024.shp,SI031,2020,June,6
2020-07-01,2020-08-01,-0.0006852670921944082,0.0008782849181443453,-6.133847067033857e-07,0.0003239795972195714,65536,33747,NUTS_SL_01m_2024.shp,SI031,2020,July,7
2020-09-01,2020-10-01,-0.0011126588797196746,0.0016493294388055801,0.0001557555267870359,0.0006301891068775738,65536,36698,NUTS_SL_01m_2024.shp,SI031,2020,September,9
2020-10-01,2020-11-01,-0.0013318622950464487,0.0051687792874872684,0.000922780240468577,0.0017097486474726233,65536,43496,NUTS_SL_01m_2024.shp,SI031,2020,October,10
2020-12-01,2021-01-01,-0.0014230009401217103,0.005501762963831425,0.0002432755959067987,0.001379987412526812,65536,54757,NUTS_SL_01m_2024.shp,SI031,2020,December,12
2021-02-01,2021-03-01,-0.001454872777685523,0.0025547894183546305,9.323538643363628e-05,0.0010505352397557084,65536,35963,NUTS_SL_01m_2024.shp,SI031,2021,February,2
2021-03-01,2021-04-01,-0.0011933355126529932,0.002115273615345359,0.0003103953401174501,0.000705941119899262,65536,35396,NUTS_SL_01m_2024.shp,SI031,2021,March,3
2021-04-01,2021-05-01,-0.0005757075850851834,0.0005927662714384496,3.621992607000331e-05,0.00023129703606625848,65536,46156,NUTS_SL_01m_2024.shp,SI031,2021,April,4
2021-05-01,2021-06-01,-0.00032186336466111243,0.0006548200617544353,8.971885052324295e-05,0.00024969703288439736,65536,62683,NUTS_SL_01m_2024.shp,SI031,2021,May,5
2021-06-01,2021-07-01,-0.0010879572946578264,0.0008154720417223871,-9.386046889732968e-06,0.00033693209691597114,65536,35610,NUTS_SL_01m_2024.shp,SI031,2021,June,6
2021-08-01,2021-09-01,-0.0012284249532967806,0.0015525911003351212,-9.690424964094593e-05,0.0005718298180137582,65536,33747,NUTS_SL_01m_2024.shp,SI031,2021,August,8
2021-09-01,2021-10-01,-0.0006095222197473049,0.00226825219579041,0.0008972471215230092,0.0010141096010749283,65536,55564,NUTS_SL_01m_2024.shp,SI031,2021,September,9
2021-10-01,2021-11-01,-0.0014980857959017158,0.0032929626759141684,0.00034854755258355156,0.0010683980499496726,65536,41181,NUTS_SL_01m_2024.shp,SI031,2021,October,10
2022-02-01,2022-03-01,-0.001086053904145956,0.0014669443480670452,0.0002763395123384255,0.0008067006081496932,65536,60411,NUTS_SL_01m_2024.shp,SI031,2022,February,2
2022-04-01,2022-05-01,-0.0012057011481374502,0.0011724751675501466,-5.247427922544205e-05,0.0005882367217074877,65536,34370,NUTS_SL_01m_2024.shp,SI031,2022,April,4
2022-05-01,2022-06-01,-0.0011477823136374354,0.0009793975623324513,-4.463907174450313e-06,0.00030734957399871634,65536,35532,NUTS_SL_01m_2024.shp,SI031,2022,May,5
2022-06-01,2022-07-01,-0.0006751168402843177,0.000730284140445292,-7.765669876619909e-07,0.0003111621947845623,65536,33747,NUTS_SL_01m_2024.shp,SI031,2022,June,6
2022-07-01,2022-08-01,-0.001077155233360827,0.0008229569066315889,-2.1224651785201774e-05,0.00047332814053107665,65536,33747,NUTS_SL_01m_2024.shp,SI031,2022,July,7
2022-08-01,2022-09-01,-0.0011234325356781483,0.0010741929290816188,-7.113089584857747e-05,0.000489586501375197,65536,33747,NUTS_SL_01m_2024.shp,SI031,2022,August,8
2022-09-01,2022-10-01,-0.001414714613929391,0.001417794032022357,7.36000085344187e-05,0.000601499699312893,65536,50728,NUTS_SL_01m_2024.shp,SI031,2022,September,9
2022-10-01,2022-11-01,-0.0007794296252541244,0.0008473705383948982,-4.940753151123746e-05,0.0006379505563459007,65536,62985,NUTS_SL_01m_2024.shp,SI031,2022,October,10
2022-12-01,2023-01-01,-0.001160789979621768,0.012288033030927181,0.00488802311112224,0.0037342395390191642,65536,55082,NUTS_SL_01m_2024.shp,SI031,2022,December,12
2023-01-01,2023-02-01,-0.0014577588299289346,0.004495163448154926,0.0007208419744250601,0.0012965728162943394,65536,41591,NUTS_SL_01m_2024.shp,SI031,2023,January,1
2023-03-01,2023-04-01,-0.001144992420449853,0.0011928485473617911,0.00015629980517680486,0.0006579345716690418,65536,59257,NUTS_SL_01m_2024.shp,SI031,2023,March,3
2023-04-01,2023-05-01,-0.000393564609112218,0.00046217229100875556,1.1620343084939158e-05,0.0002008767835104685,65536,53670,NUTS_SL_01m_2024.shp,SI031,2023,April,4
2023-05-01,2023-06-01,-0.0006954361451789737,0.0005523210857063532,-4.054931329306147e-05,0.000250300940822729,65536,42933,NUTS_SL_01m_2024.shp,SI031,2023,May,5
2023-06-01,2023-07-01,-0.0014596243854612112,0.0011636184062808752,-0.00010506613085345578,0.0004540970168726973,65536,33747,NUTS_SL_01m_2024.shp,SI031,2023,June,6
2023-07-01,2023-08-01,-0.0008591754594817758,0.001355414860881865,1.9367971355855996e-05,0.00036813283075381445,65536,33747,NUTS_SL_01m_2024.shp,SI031,2023,July,7
2023-08-01,2023-09-01,-0.0007837451412342489,0.001009609317407012,-0.00015085093282190726,0.0004062559381476358,65536,33747,NUTS_SL_01m_2024.shp,SI031,2023,August,8
2024-02-01,2024-03-01,-0.0008691313560120761,0.005440569017082453,0.0016526521489740901,0.0016766729382514107,65536,58579,NUTS_SL_01m_2024.shp,SI031,2024,February,2
2024-03-01,2024-04-01,-0.0010508025297895074,0.0028276771772652864,0.0005124127292734642,0.0009084715366554539,65536,51780,NUTS_SL_01m_2024.shp,SI031,2024,March,3
2024-04-01,2024-05-01,-0.0010645119473338127,0.0011337525211274624,4.3065443030982114e-05,0.0005209963505286796,65536,33839,NUTS_SL_01m_2024.shp,SI031,2024,April,4
2024-06-01,2024-07-01,-0.001194178475998342,0.0008053318015299737,-8.176471875045428e-05,0.00047112576670919567,65536,33747,NUTS_SL_01m_2024.shp,SI031,2024,June,6
2024-07-01,2024-08-01,-0.0013440370094031096,0.0013693225337192416,-9.111919225183651e-05,0.0006780085687754198,65536,34252,NUTS_SL_01m_2024.shp,SI031,2024,July,7
2024-08-01,2024-09-01,-0.0010176756186410785,0.0008335899910889566,-0.0001268380831457248,0.00041097045042041416,65536,33750,NUTS_SL_01m_2024.shp,SI031,2024,August,8
2024-09-01,2024-10-01,-0.0014648609794676304,0.0032695280387997627,0.0006554158747888862,0.0010966592784953937,65536,36257,NUTS_SL_01m_2024.shp,SI031,2024,September,9
2024-10-01,2024-11-01,-0.0010334423277527094,0.001585965626873076,3.855567288123943e-06,0.0007766640664848196,65536,62088,NUTS_SL_01m_2024.shp,SI031,2024,October,10
2018-04-01,2018-05-01,-0.0008553716470487416,0.0009061966557055712,0.00011523331866787318,0.0003160372056134721,65536,32081,NUTS_SL_01m_2024.shp,SI032,2018,April,4
2018-05-01,2018-06-01,-0.0003336008812766522,0.0006727474392391741,5.138994006870169e-05,0.00019930053153884635,65536,31879,NUTS_SL_01m_2024.shp,SI032,2018,May,5
2018-06-01,2018-07-01,-0.000654885545372963,0.0006557730957865715,-4.731320738388839e-05,0.0002591338399283084,65536,49915,NUTS_SL_01m_2024.shp,SI032,2018,June,6
2018-07-01,2018-08-01,-0.0007078783819451928,0.0004894834128208458,8.670739969461433e-05,0.00025218328227871907,65536,27923,NUTS_SL_01m_2024.shp,SI032,2018,July,7
2018-09-01,2018-10-01,-0.0013193339109420776,0.002528735436499119,0.0003322763391473682,0.0008156278272495513,65536,29189,NUTS_SL_01m_2024.shp,SI032,2018,September,9
2018-10-01,2018-11-01,-0.0014650231460109353,0.00288333254866302,0.00040551800371084994,0.0009573699043100358,65536,30481,NUTS_SL_01m_2024.shp,SI032,2018,October,10
2018-12-01,2019-01-01,-0.001471951836720109,0.009360766969621181,0.0019063226720167246,0.0027116195770313816,65536,41500,NUTS_SL_01m_2024.shp,SI032,2018,December,12
2019-02-01,2019-03-01,-0.0012851494830101728,0.003013349836692214,0.0008012752988079045,0.0009101626091245955,65536,29844,NUTS_SL_01m_2024.shp,SI032,2019,February,2
2019-03-01,2019-04-01,-0.0014048585435375571,0.0027405270375311375,0.0002686063238624161,0.000788789509750086,65536,29715,NUTS_SL_01m_2024.shp,SI032,2019,March,3
2019-05-01,2019-06-01,-0.0002666531363502145,0.0005608195788227022,3.495325063229463e-05,0.0002330363108850162,65536,60221,NUTS_SL_01m_2024.shp,SI032,2019,May,5
2019-06-01,2019-07-01,-0.0014656480634585023,0.0014399514766409993,-5.597407331845155e-05,0.0005861561027586734,65536,27931,NUTS_SL_01m_2024.shp,SI032,2019,June,6
2019-07-01,2019-08-01,-0.0009917709976434708,0.0009773570345714688,0.00011608520090329393,0.00032167997125432963,65536,36782,NUTS_SL_01m_2024.shp,SI032,2019,July,7
2019-08-01,2019-09-01,-0.0006063980981707573,0.000957953801844269,6.454907473523194e-05,0.000334670381721887,65536,27997,NUTS_SL_01m_2024.shp,SI032,2019,August,8
2019-09-01,2019-10-01,-0.0013971923617646098,0.004238331690430641,0.00035653957077039667,0.0010916910651140761,65536,34082,NUTS_SL_01m_2024.shp,SI032,2019,September,9
2019-11-01,2019-12-01,-0.0014690811512991786,0.004052517004311085,0.0007844114643518586,0.001494812377802928,65536,38470,NUTS_SL_01m_2024.shp,SI032,2019,November,11
2020-02-01,2020-03-01,-0.0013337682466953993,0.004656707867980003,0.0006847802346467974,0.0015869429311561164,65536,59940,NUTS_SL_01m_2024.shp,SI032,2020,February,2
2020-03-01,2020-04-01,-0.000860184314660728,0.0007948888232931495,2.3974011153911058e-05,0.0004148734211884368,65536,30695,NUTS_SL_01m_2024.shp,SI032,2020,March,3
2020-04-01,2020-05-01,-0.0009706590208224952,0.0014390557771548629,-3.228665375263451e-05,0.0005101516895226817,65536,29491,NUTS_SL_01m_2024.shp,SI032,2020,April,4
2020-06-01,2020-07-01,-0.0005815578042529523,0.0010768184438347816,0.00010093666663110318,0.0003172384223325636,65536,44858,NUTS_SL_01m_2024.shp,SI032,2020,June,6
2020-07-01,2020-08-01,-0.0008098782273009419,0.0009395339293405414,9.900559252108978e-06,0.00043987859246632605,65536,45514,NUTS_SL_01m_2024.shp,SI032,2020,July,7
2020-09-01,2020-10-01,-0.0014395487960428,0.0016169593436643481,4.4745378810391474e-05,0.0006862905534901699,65536,54371,NUTS_SL_01m_2024.shp,SI032,2020,September,9
2020-10-01,2020-11-01,-0.0014167607296258211,0.007339018862694502,0.0011341860057305947,0.0018403892354591823,65536,37516,NUTS_SL_01m_2024.shp,SI032,2020,October,10
2020-12-01,2021-01-01,-0.0012787909945473075,0.005501762963831425,0.0006601525046274032,0.001358692413882145,65536,46238,NUTS_SL_01m_2024.shp,SI032,2020,December,12
2021-03-01,2021-04-01,-0.0014803558588027954,0.0019697018433362246,0.00025144244931522163,0.0006906150888448746,65536,28112,NUTS_SL_01m_2024.shp,SI032,2021,March,3
2021-04-01,2021-05-01,-0.0013862322084605694,0.0010272550862282515,-4.228155624673853e-06,0.0004862985428182308,65536,53333,NUTS_SL_01m_2024.shp,SI032,2021,April,4
2021-05-01,2021-06-01,-0.00017164797463919967,0.0001370460813632235,7.777725909456463e-05,7.859255639677366e-05,65536,64066,NUTS_SL_01m_2024.shp,SI032,2021,May,5
2021-06-01,2021-07-01,-0.0011304795043542981,0.0011542750289663672,-1.8359714792459293e-05,0.00043596026036852193,65536,34121,NUTS_SL_01m_2024.shp,SI032,2021,June,6
2021-07-01,2021-08-01,-0.0009923733305186033,0.0012087844079360366,9.207182306363078e-05,0.00046377781590125895,65536,46106,NUTS_SL_01m_2024.shp,SI032,2021,July,7
2021-08-01,2021-09-01,-0.0012443785089999437,0.001074784784577787,1.4475618117224678e-05,0.0004896354927210558,65536,28800,NUTS_SL_01m_2024.shp,SI032,2021,August,8
2021-09-01,2021-10-01,-0.000271468743449077,0.0007675433880649507,0.0006980954503817418,0.00014403899271546154,65536,63214,NUTS_SL_01m_2024.shp,SI032,2021,September,9
2021-10-01,2021-11-01,-0.0014628155622631311,0.003821199992671609,0.0005047251705020395,0.001168122037846267,65536,34951,NUTS_SL_01m_2024.shp,SI032,2021,October,10
2021-12-01,2022-01-01,-0.0014227560022845864,0.011879823170602322,0.0020729671447760043,0.002907654843282478,65536,63344,NUTS_SL_01m_2024.shp,SI032,2021,December,12
2022-02-01,2022-03-01,-0.0013744180323556066,0.002707471139729023,0.00014122380740268854,0.0008353743662312113,65536,40234,NUTS_SL_01m_2024.shp,SI032,2022,February,2
2022-04-01,2022-05-01,-0.0010964705143123865,0.0016288136830553412,9.053667362374302e-05,0.0005649943214268977,65536,27923,NUTS_SL_01m_2024.shp,SI032,2022,April,4
2022-05-01,2022-06-01,-0.0014583808369934559,0.0012788537424057722,1.1999903505362736e-05,0.0003804419661063803,65536,30037,NUTS_SL_01m_2024.shp,SI032,2022,May,5
2022-06-01,2022-07-01,-0.0007538663921877742,0.0006132004200480878,-9.22305460174913e-07,0.00025354334108766176,65536,35468,NUTS_SL_01m_2024.shp,SI032,2022,June,6
2022-07-01,2022-08-01,-0.0006047919159755111,0.0007984543335624039,-1.9917579226398544e-05,0.0003450676728170279,65536,36935,NUTS_SL_01m_2024.shp,SI032,2022,July,7
2022-08-01,2022-09-01,-0.0014129986520856619,0.0011902132537215948,5.601504596062803e-06,0.0005950029599298142,65536,48992,NUTS_SL_01m_2024.shp,SI032,2022,August,8
2022-09-01,2022-10-01,-0.0014624901814386249,0.001754767494276166,0.00012268756195762614,0.000661894152054099,65536,44312,NUTS_SL_01m_2024.shp,SI032,2022,September,9
2022-10-01,2022-11-01,-0.0013716111425310373,0.0042528207413852215,0.0010078539354514502,0.0012384548255755588,65536,43679,NUTS_SL_01m_2024.shp,SI032,2022,October,10
2022-12-01,2023-01-01,-0.0014693110715597868,0.013068943284451962,0.003925399871581094,0.0037955855955753627,65536,46107,NUTS_SL_01m_2024.shp,SI032,2022,December,12
2023-01-01,2023-02-01,-0.0014694940764456987,0.003966447431594133,0.0004519855895378548,0.0011419466529283186,65536,33191,NUTS_SL_01m_2024.shp,SI032,2023,January,1
2023-04-01,2023-05-01,-0.00034233322367072105,0.0004602602275554091,8.458360285605472e-05,0.00018782385526174407,65536,50541,NUTS_SL_01m_2024.shp,SI032,2023,April,4
2023-05-01,2023-06-01,-0.00023742151097394526,0.0005840911762788892,5.243822003954219e-06,0.00024579988148144274,65536,60950,NUTS_SL_01m_2024.shp,SI032,2023,May,5
2023-06-01,2023-07-01,-0.0011958020040765405,0.0008501047850586474,-3.30861091466219e-05,0.0004159838670528262,65536,27923,NUTS_SL_01m_2024.shp,SI032,2023,June,6
2023-07-01,2023-08-01,-0.0014455188065767288,0.001871107262559235,0.00017445025451284254,0.0005563059090845169,65536,28378,NUTS_SL_01m_2024.shp,SI032,2023,July,7
2023-08-01,2023-09-01,-0.0011865696869790554,0.0006793317734263837,-5.736532905457855e-05,0.0004626996458660937,65536,33198,NUTS_SL_01m_2024.shp,SI032,2023,August,8
2023-09-01,2023-10-01,-0.0014495537616312504,0.0016417582519352436,-0.0002250187326145216,0.000841863550824887,65536,56808,NUTS_SL_01m_2024.shp,SI032,2023,September,9
2023-10-01,2023-11-01,-0.0014927053125575185,0.005153514910489321,0.0006506134361362028,0.0013589920388038426,65536,56981,NUTS_SL_01m_2024.shp,SI032,2023,October,10
2024-03-01,2024-04-01,0.0016895103035494685,0.0016895103035494685,0.0016895103035494685,0.0,65536,65236,NUTS_SL_01m_2024.shp,SI032,2024,March,3
2024-04-01,2024-05-01,-0.0012386906892061234,0.0018965647323057055,0.00015195670774804324,0.0007137146650491491,65536,28324,NUTS_SL_01m_2024.shp,SI032,2024,April,4
2024-05-01,2024-06-01,-0.0011458193184807897,0.0006130195688456297,-1.453997275661454e-05,0.00029041811262447715,65536,59630,NUTS_SL_01m_2024.shp,SI032,2024,May,5
2024-06-01,2024-07-01,-0.001220067497342825,0.0012892200611531734,-6.594596561740064e-06,0.0005146794597623927,65536,27923,NUTS_SL_01m_2024.shp,SI032,2024,June,6
